MiniDOT Logger Concatenated Data File
Sensor:             7450-310542
Concatenation Date: 2026May26 15:33:02 MDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 2195.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1754416020,           2025-08-05 17:47:00,           2025-08-05 11:47:00,      3.530000,      9.570000,          8.514000,                    97.849559,      0.996000
                1754416620,           2025-08-05 17:57:00,           2025-08-05 11:57:00,      3.530000,      9.283000,          8.585000,                    97.986481,      0.996000
                1754417220,           2025-08-05 18:07:00,           2025-08-05 12:07:00,      3.530000,      9.302000,          8.622000,                    98.453895,      0.995000
                1754417820,           2025-08-05 18:17:00,           2025-08-05 12:17:00,      3.530000,      9.431000,          8.651000,                    99.092489,      0.996000
                1754418420,           2025-08-05 18:27:00,           2025-08-05 12:27:00,      3.530000,      9.560000,          8.635000,                    99.216364,      0.995000
                1754419020,           2025-08-05 18:37:00,           2025-08-05 12:37:00,      3.530000,      9.505000,          8.602000,                    98.706707,      0.995000
                1754419620,           2025-08-05 18:47:00,           2025-08-05 12:47:00,      3.530000,      9.542000,          8.553000,                    98.231716,      0.995000
                1754420220,           2025-08-05 18:57:00,           2025-08-05 12:57:00,      3.520000,      9.753000,          8.542000,                    98.602868,      0.995000
                1754420820,           2025-08-05 19:07:00,           2025-08-05 13:07:00,      3.520000,      9.845000,          8.519000,                    98.553924,      0.995000
                1754421420,           2025-08-05 19:17:00,           2025-08-05 13:17:00,      3.520000,      9.919000,          8.524000,                    98.786149,      0.996000
                1754422020,           2025-08-05 19:27:00,           2025-08-05 13:27:00,      3.520000,      9.928000,          8.525000,                    98.818955,      0.996000
                1754422620,           2025-08-05 19:37:00,           2025-08-05 13:37:00,      3.520000,     10.019000,          8.529000,                    99.080022,      0.995000
                1754423220,           2025-08-05 19:47:00,           2025-08-05 13:47:00,      3.530000,     10.138000,          8.490000,                    98.906640,      0.995000
                1754423820,           2025-08-05 19:57:00,           2025-08-05 13:57:00,      3.530000,     10.220000,          8.483000,                    99.017778,      0.995000
                1754424420,           2025-08-05 20:07:00,           2025-08-05 14:07:00,      3.520000,     10.311000,          8.471000,                    99.091363,      0.995000
                1754425020,           2025-08-05 20:17:00,           2025-08-05 14:17:00,      3.520000,     10.429000,          8.461000,                    99.251298,      0.995000
                1754425620,           2025-08-05 20:27:00,           2025-08-05 14:27:00,      3.520000,     10.420000,          8.445000,                    99.042522,      0.995000
                1754426220,           2025-08-05 20:37:00,           2025-08-05 14:37:00,      3.520000,     10.411000,          8.420000,                    98.728299,      0.995000
                1754426820,           2025-08-05 20:47:00,           2025-08-05 14:47:00,      3.520000,     10.466000,          8.417000,                    98.821579,      0.995000
                1754427420,           2025-08-05 20:57:00,           2025-08-05 14:57:00,      3.520000,     10.575000,          8.402000,                    98.899728,      0.995000
                1754428020,           2025-08-05 21:07:00,           2025-08-05 15:07:00,      3.520000,     10.602000,          8.383000,                    98.738947,      0.995000
                1754428620,           2025-08-05 21:17:00,           2025-08-05 15:17:00,      3.520000,     10.611000,          8.366000,                    98.559629,      0.995000
                1754429220,           2025-08-05 21:27:00,           2025-08-05 15:27:00,      3.520000,     10.638000,          8.345000,                    98.374826,      0.995000
                1754429820,           2025-08-05 21:37:00,           2025-08-05 15:37:00,      3.520000,     10.674000,          8.358000,                    98.611686,      0.995000
                1754430420,           2025-08-05 21:47:00,           2025-08-05 15:47:00,      3.520000,     10.674000,          8.361000,                    98.647081,      0.995000
                1754431020,           2025-08-05 21:57:00,           2025-08-05 15:57:00,      3.520000,     10.647000,          8.335000,                    98.277784,      0.995000
                1754431620,           2025-08-05 22:07:00,           2025-08-05 16:07:00,      3.520000,     10.720000,          8.324000,                    98.316967,      0.995000
                1754432220,           2025-08-05 22:17:00,           2025-08-05 16:17:00,      3.520000,     10.738000,          8.323000,                    98.346806,      0.995000
                1754432820,           2025-08-05 22:27:00,           2025-08-05 16:27:00,      3.520000,     10.702000,          8.295000,                    97.932935,      0.995000
                1754433420,           2025-08-05 22:37:00,           2025-08-05 16:37:00,      3.520000,     10.693000,          8.299000,                    97.959400,      0.995000
                1754434020,           2025-08-05 22:47:00,           2025-08-05 16:47:00,      3.520000,     10.665000,          8.282000,                    97.694287,      0.995000
                1754434620,           2025-08-05 22:57:00,           2025-08-05 16:57:00,      3.520000,     10.656000,          8.270000,                    97.532052,      0.995000
                1754435220,           2025-08-05 23:07:00,           2025-08-05 17:07:00,      3.520000,     10.638000,          8.263000,                    97.408171,      0.995000
                1754435820,           2025-08-05 23:17:00,           2025-08-05 17:17:00,      3.520000,     10.629000,          8.241000,                    97.128217,      0.995000
                1754436420,           2025-08-05 23:27:00,           2025-08-05 17:27:00,      3.520000,     10.620000,          8.246000,                    97.166529,      0.995000
                1754437020,           2025-08-05 23:37:00,           2025-08-05 17:37:00,      3.520000,     10.602000,          8.252000,                    97.195967,      0.995000
                1754437620,           2025-08-05 23:47:00,           2025-08-05 17:47:00,      3.520000,     10.584000,          8.249000,                    97.119389,      0.995000
                1754438220,           2025-08-05 23:57:00,           2025-08-05 17:57:00,      3.520000,     10.575000,          8.226000,                    96.828037,      0.996000
                1754438820,           2025-08-06 00:07:00,           2025-08-05 18:07:00,      3.520000,     10.557000,          8.187000,                    96.328043,      0.995000
                1754439420,           2025-08-06 00:17:00,           2025-08-05 18:17:00,      3.520000,     10.529000,          8.197000,                    96.381972,      0.995000
                1754440020,           2025-08-06 00:27:00,           2025-08-05 18:27:00,      3.520000,     10.538000,          8.191000,                    96.331892,      0.995000
                1754440620,           2025-08-06 00:37:00,           2025-08-05 18:37:00,      3.520000,     10.538000,          8.196000,                    96.390695,      0.995000
                1754441220,           2025-08-06 00:47:00,           2025-08-05 18:47:00,      3.520000,     10.557000,          8.209000,                    96.586894,      0.995000
                1754441820,           2025-08-06 00:57:00,           2025-08-05 18:57:00,      3.520000,     10.548000,          8.191000,                    96.354636,      0.995000
                1754442420,           2025-08-06 01:07:00,           2025-08-05 19:07:00,      3.520000,     10.493000,          8.187000,                    96.182569,      0.995000
                1754443020,           2025-08-06 01:17:00,           2025-08-05 19:17:00,      3.520000,     10.484000,          8.171000,                    95.974185,      0.995000
                1754443620,           2025-08-06 01:27:00,           2025-08-05 19:27:00,      3.520000,     10.457000,          8.137000,                    95.513855,      0.995000
                1754444220,           2025-08-06 01:37:00,           2025-08-05 19:37:00,      3.520000,     10.420000,          8.124000,                    95.277851,      0.995000
                1754444820,           2025-08-06 01:47:00,           2025-08-05 19:47:00,      3.520000,     10.384000,          8.115000,                    95.091256,      0.995000
                1754445420,           2025-08-06 01:57:00,           2025-08-05 19:57:00,      3.520000,     10.402000,          8.094000,                    94.885593,      0.995000
                1754446020,           2025-08-06 02:07:00,           2025-08-05 20:07:00,      3.520000,     10.366000,          8.089000,                    94.746204,      0.995000
                1754446620,           2025-08-06 02:17:00,           2025-08-05 20:17:00,      3.510000,     10.339000,          8.086000,                    94.650519,      0.996000
                1754447220,           2025-08-06 02:27:00,           2025-08-05 20:27:00,      3.510000,     10.284000,          8.078000,                    94.433696,      0.995000
                1754447820,           2025-08-06 02:37:00,           2025-08-05 20:37:00,      3.520000,     10.293000,          8.059000,                    94.231688,      0.995000
                1754448420,           2025-08-06 02:47:00,           2025-08-05 20:47:00,      3.520000,     10.211000,          8.062000,                    94.083553,      0.995000
                1754449020,           2025-08-06 02:57:00,           2025-08-05 20:57:00,      3.520000,     10.211000,          8.056000,                    94.013533,      0.996000
                1754449620,           2025-08-06 03:07:00,           2025-08-05 21:07:00,      3.520000,     10.184000,          8.050000,                    93.883299,      0.995000
                1754450220,           2025-08-06 03:17:00,           2025-08-05 21:17:00,      3.510000,     10.138000,          8.053000,                    93.815685,      0.995000
                1754450820,           2025-08-06 03:27:00,           2025-08-05 21:27:00,      3.510000,     10.101000,          8.056000,                    93.768100,      0.996000
                1754451420,           2025-08-06 03:37:00,           2025-08-05 21:37:00,      3.510000,     10.028000,          8.067000,                    93.733133,      0.996000
                1754452020,           2025-08-06 03:47:00,           2025-08-05 21:47:00,      3.510000,     10.001000,          8.066000,                    93.661253,      0.995000
                1754452620,           2025-08-06 03:57:00,           2025-08-05 21:57:00,      3.510000,      9.955000,          8.075000,                    93.663004,      0.996000
                1754453220,           2025-08-06 04:07:00,           2025-08-05 22:07:00,      3.510000,      9.937000,          8.071000,                    93.576427,      0.995000
                1754453820,           2025-08-06 04:17:00,           2025-08-05 22:17:00,      3.510000,      9.873000,          8.081000,                    93.549368,      0.995000
                1754454420,           2025-08-06 04:27:00,           2025-08-05 22:27:00,      3.510000,      9.854000,          8.082000,                    93.518498,      0.995000
                1754455020,           2025-08-06 04:37:00,           2025-08-05 22:37:00,      3.510000,      9.809000,          8.093000,                    93.545134,      0.996000
                1754455620,           2025-08-06 04:47:00,           2025-08-05 22:47:00,      3.510000,      9.744000,          8.101000,                    93.492135,      0.995000
                1754456220,           2025-08-06 04:57:00,           2025-08-05 22:57:00,      3.510000,      9.735000,          8.095000,                    93.402768,      0.996000
                1754456820,           2025-08-06 05:07:00,           2025-08-05 23:07:00,      3.510000,      9.689000,          8.104000,                    93.403672,      0.995000
                1754457420,           2025-08-06 05:17:00,           2025-08-05 23:17:00,      3.510000,      9.652000,          8.112000,                    93.413018,      0.995000
                1754458020,           2025-08-06 05:27:00,           2025-08-05 23:27:00,      3.510000,      9.579000,          8.134000,                    93.502497,      0.995000
                1754458620,           2025-08-06 05:37:00,           2025-08-05 23:37:00,      3.510000,      9.570000,          8.131000,                    93.447822,      0.996000
                1754459220,           2025-08-06 05:47:00,           2025-08-05 23:47:00,      3.510000,      9.533000,          8.141000,                    93.479662,      0.996000
                1754459820,           2025-08-06 05:57:00,           2025-08-05 23:57:00,      3.510000,      9.487000,          8.148000,                    93.456682,      0.996000
                1754460420,           2025-08-06 06:07:00,           2025-08-06 00:07:00,      3.510000,      9.459000,          8.151000,                    93.428171,      0.996000
                1754461020,           2025-08-06 06:17:00,           2025-08-06 00:17:00,      3.510000,      9.422000,          8.160000,                    93.448111,      0.996000
                1754461620,           2025-08-06 06:27:00,           2025-08-06 00:27:00,      3.510000,      9.394000,          8.158000,                    93.362260,      0.996000
                1754462220,           2025-08-06 06:37:00,           2025-08-06 00:37:00,      3.510000,      9.357000,          8.172000,                    93.439175,      0.995000
                1754462820,           2025-08-06 06:47:00,           2025-08-06 00:47:00,      3.510000,      9.339000,          8.177000,                    93.455802,      0.996000
                1754463420,           2025-08-06 06:57:00,           2025-08-06 00:57:00,      3.510000,      9.293000,          8.185000,                    93.443544,      0.996000
                1754464020,           2025-08-06 07:07:00,           2025-08-06 01:07:00,      3.510000,      9.265000,          8.187000,                    93.403262,      0.995000
                1754464620,           2025-08-06 07:17:00,           2025-08-06 01:17:00,      3.510000,      9.246000,          8.192000,                    93.417458,      0.995000
                1754465220,           2025-08-06 07:27:00,           2025-08-06 01:27:00,      3.510000,      9.200000,          8.205000,                    93.461826,      0.996000
